	chrom	start	end	region	is_bad_bin	log2_insulation_score_200000	n_valid_pixels_200000	boundary_strength_200000	is_boundary_200000
310	chr1	170200000	170210000	chr1	False	-0.6580306991087517	397.0	1.2273400526902678	True
311	chr1	170620000	170630000	chr1	False	-0.4331472934324378	397.0	0.3648513758105057	True
312	chr1	170860000	170870000	chr1	False	-0.4763346304478164	397.0	0.9895902969262518	True
313	chr1	171070000	171080000	chr1	True	-0.5416076464448933	361.0	1.1188452593806264	True
314	chr1	171510000	171520000	chr1	False	-1.9944348096421085	377.0	2.8988665105582814	True
315	chr1	172020000	172030000	chr1	False	-0.628509207793871	397.0	1.1280926667163147	True
316	chr1	172370000	172380000	chr1	False	-0.3805612631438452	397.0	0.7885127969751573	True
317	chr1	172640000	172650000	chr1	False	-0.3112322318669475	377.0	0.7150538612235222	True
318	chr1	173420000	173430000	chr1	False	-0.4661595738496055	282.0	1.1150669222061196	True
319	chr1	174580000	174590000	chr1	False	-0.2297408515343449	377.0	0.6085548106598752	True
320	chr1	175010000	175020000	chr1	True	-0.3114982317065838	342.0	0.7737652254775296	True
321	chr1	175600000	175610000	chr1	False	-0.1669218198882627	397.0	0.3365635508380007	True
322	chr1	175910000	175920000	chr1	False	-0.6936110241959617	377.0	1.2703570110449802	True
323	chr1	176210000	176220000	chr1	False	-0.1567804846380183	377.0	0.5499275115721394	True
324	chr1	176700000	176710000	chr1	False	-0.5422664755238747	377.0	1.060135462412486	True
325	chr1	177250000	177260000	chr1	False	-0.2329984419429761	397.0	0.6737055442144427	True
326	chr1	177800000	177810000	chr1	False	-0.892622842401305	337.0	1.6239575351269102	True
327	chr1	178500000	178510000	chr1	False	-0.7695987441490516	397.0	1.1595445916221196	True
328	chr1	179150000	179160000	chr1	False	-0.1942074433056181	397.0	0.382544798839638	True
329	chr1	179470000	179480000	chr1	False	-0.6022177532345996	397.0	1.0347315441492335	True
330	chr1	179840000	179850000	chr1	False	-0.5390654723254613	397.0	0.908976465412474	True
331	chr1	180240000	180250000	chr1	False	-0.2983666098540005	397.0	0.925275884831766	True
332	chr1	180810000	180820000	chr1	False	-0.4575525591380658	397.0	1.1738736039163693	True
333	chr1	181260000	181270000	chr1	False	-0.4425055550154235	397.0	0.9398287529747118	True
334	chr1	181880000	181890000	chr1	False	-0.4501647325225517	397.0	0.9749582586873252	True
335	chr1	182130000	182140000	chr1	False	-0.4528125613541698	377.0	0.9829544677216344	True
336	chr1	182550000	182560000	chr1	False	-0.3659247155926911	397.0	0.788910445752054	True
337	chr1	182990000	183000000	chr1	True	-0.2347903329968572	285.0	0.6692528920847054	True
338	chr1	183290000	183300000	chr1	False	-0.6992952712421441	337.0	1.2275091111078704	True
339	chr1	183430000	183440000	chr1	False	-0.6985685899042181	317.0	0.524562759113897	True
340	chr1	184250000	184260000	chr1	False	-0.3970231678230094	397.0	0.8897616020790792	True
341	chr1	184790000	184800000	chr1	False	-0.7707219816079292	397.0	1.46155057058105	True
342	chr1	185200000	185210000	chr1	False	-0.6805283233869176	397.0	0.7063786186141798	True
343	chr1	185530000	185540000	chr1	False	-0.8636138789343718	397.0	1.3473153365282295	True
344	chr1	186120000	186130000	chr1	False	-0.0175166429827392	397.0	0.2705770079144998	True
345	chr1	186730000	186740000	chr1	False	-1.0529478341938994	377.0	1.8168778326513264	True
346	chr1	187390000	187400000	chr1	True	-0.3906692230262992	361.0	0.624338577884725	True
347	chr1	188000000	188010000	chr1	False	-0.3212354519308615	397.0	0.5442694062932811	True
348	chr1	188970000	188980000	chr1	False	-0.7375022656657688	397.0	1.0250274635543424	True
349	chr1	189250000	189260000	chr1	False	-0.1054754051643683	397.0	0.3983860270446116	True
350	chr1	189630000	189640000	chr1	False	-0.9839769284603522	397.0	1.5300910227892128	True
351	chr1	190170000	190180000	chr1	False	-0.2038916624658092	397.0	0.5268509102002121	True
352	chr1	190800000	190810000	chr1	False	-0.3982314143410415	397.0	0.8267465409457334	True
353	chr1	191300000	191310000	chr1	False	-0.38053238165503	397.0	0.654528761973197	True
354	chr1	191570000	191580000	chr1	False	-0.4515304385982184	397.0	0.9248508765992844	True
355	chr1	191820000	191830000	chr1	False	-0.4062097026966681	357.0	0.8760981529401591	True
356	chr1	192140000	192150000	chr1	False	-0.5269740601794692	297.0	1.0328457845050474	True
357	chr1	192720000	192730000	chr1	False	-0.618826625341776	377.0	1.036220558752176	True
358	chr1	193130000	193140000	chr1	False	-0.6576495594067815	397.0	1.236475093489046	True
359	chr1	193390000	193400000	chr1	False	-0.2398033052692861	397.0	0.4229502851243228	True
360	chr1	193710000	193720000	chr1	False	-0.259043158566008	397.0	0.6159338149894461	True
361	chr2	3320000	3330000	chr2	False	-0.2850395371491843	397.0	0.3365367282684153	True
362	chr2	3510000	3520000	chr2	False	-0.4378568698519283	397.0	1.0334429493573745	True
363	chr2	3840000	3850000	chr2	True	-0.2531319156549312	361.0	0.6767071479359528	True
364	chr2	4490000	4500000	chr2	False	-0.0844526423002869	397.0	0.4235192866666726	True
365	chr2	4650000	4660000	chr2	False	-0.0605519685798266	397.0	0.3135291768730836	True
366	chr2	4880000	4890000	chr2	False	-0.7705196154269341	397.0	1.3040174653197272	True
367	chr2	5010000	5020000	chr2	False	-0.4344094692552732	397.0	0.2785195231153488	True
368	chr2	5420000	5430000	chr2	False	-0.1971412981915347	397.0	0.6604141385434701	True
369	chr2	5940000	5950000	chr2	False	-0.6001685764235802	397.0	1.0638036709129997	True
370	chr2	6180000	6190000	chr2	False	-0.1403404882690174	397.0	0.4306209055357448	True
371	chr2	6460000	6470000	chr2	False	-0.518061981072329	397.0	0.6854761970615579	True
372	chr2	8180000	8190000	chr2	True	-0.1213881310600252	342.0	0.2545441889563173	True
373	chr2	8660000	8670000	chr2	False	-1.1341266355093058	397.0	1.6930797239086712	True
374	chr2	9880000	9890000	chr2	False	-0.5564989835953309	397.0	0.853925850370155	True
375	chr2	10050000	10060000	chr2	False	-0.5425975461016971	397.0	0.3607886192395273	True
376	chr2	10380000	10390000	chr2	False	-0.7934628850867687	357.0	1.2908838018331454	True
377	chr2	11080000	11090000	chr2	False	-0.3890189121865334	377.0	0.7105122507897882	True
378	chr2	11310000	11320000	chr2	False	-0.3237687496124325	377.0	0.4207609262123586	True
379	chr2	11580000	11590000	chr2	False	-0.3796779812677107	397.0	0.2562991301637964	True
380	chr2	11860000	11870000	chr2	True	-0.4263642682262312	361.0	0.7535258632427342	True
381	chr2	12420000	12430000	chr2	False	-0.6543297147695463	397.0	0.8822785979873375	True
382	chr2	13270000	13280000	chr2	False	-1.2056877555065162	397.0	2.06669581590322	True
383	chr2	13590000	13600000	chr2	False	-0.3897296870220873	397.0	0.7447027285177603	True
384	chr2	13940000	13950000	chr2	True	-0.1838553663145941	361.0	0.3188486161642121	True
385	chr2	14300000	14310000	chr2	False	-0.3159601233446772	377.0	0.5232418316969125	True
386	chr2	14720000	14730000	chr2	False	-0.6096480118102467	397.0	0.7023935218777853	True
387	chr2	15060000	15070000	chr2	False	-0.7743216021156005	377.0	1.1224633122203933	True
388	chr2	15820000	15830000	chr2	False	-0.1326334035594735	397.0	0.4326255174166407	True
389	chr2	16350000	16360000	chr2	False	-0.7146304020434773	357.0	1.0295975801238806	True
390	chr2	17410000	17420000	chr2	False	-0.474485835741002	397.0	0.7900467070478359	True
391	chr2	17840000	17850000	chr2	False	-0.3814465808253829	397.0	0.6592836316130765	True
392	chr2	18220000	18230000	chr2	False	-0.2536150876623826	397.0	0.4128223823088968	True
393	chr2	18690000	18700000	chr2	False	-0.2872003681127546	377.0	0.537858844185297	True
394	chr2	19380000	19390000	chr2	False	-0.9112456282827368	397.0	1.596030898200768	True
395	chr2	19690000	19700000	chr2	False	-0.1101496716440947	397.0	0.2868666428003944	True
396	chr2	19950000	19960000	chr2	False	-0.2288479824896175	377.0	0.5356928034371666	True
397	chr2	20380000	20390000	chr2	True	-0.2028935740799381	361.0	0.3438580156717927	True
398	chr2	20800000	20810000	chr2	False	-0.7031555009231782	397.0	1.1475655906151787	True
399	chr2	21270000	21280000	chr2	False	-0.5683827277262119	377.0	0.9754639719417776	True
400	chr2	21920000	21930000	chr2	False	-0.831451611340313	317.0	1.2869071684710982	True
401	chr2	22880000	22890000	chr2	False	-0.8019502765791133	397.0	0.7882000849375261	True
402	chr2	23210000	23220000	chr2	False	-0.8155276572550028	357.0	1.2860250846302264	True
403	chr2	23580000	23590000	chr2	False	-0.4079423287847361	397.0	0.922901397798228	True
404	chr2	24280000	24290000	chr2	False	-0.5331406459166633	397.0	0.9696220730657816	True
405	chr2	24790000	24800000	chr2	False	-0.4840814378407491	397.0	0.8058625698226465	True
406	chr2	25600000	25610000	chr2	False	-0.6874475483547866	397.0	1.2511868056260678	True
407	chr2	26630000	26640000	chr2	False	-0.8107689163970488	397.0	1.3756857674995628	True
408	chr2	26910000	26920000	chr2	False	-0.4742479699884293	397.0	0.8420275730270971	True
409	chr2	27250000	27260000	chr2	False	-0.046187215973043	397.0	0.5222532154445289	True
410	chr2	27530000	27540000	chr2	False	-0.3781897338007181	397.0	0.9927386594392074	True
411	chr2	27770000	27780000	chr2	False	-0.0965687298431493	397.0	0.601783822156205	True
412	chr2	28460000	28470000	chr2	False	-0.5976701803701172	397.0	1.2403703650703608	True
413	chr2	29180000	29190000	chr2	False	-0.4082253532146739	397.0	0.8264112326787175	True
414	chr2	29740000	29750000	chr2	False	-0.2495867486080026	397.0	0.4617406451229288	True
415	chr2	30050000	30060000	chr2	False	-0.3223917273252504	397.0	0.6985825935066696	True
416	chr2	30410000	30420000	chr2	False	-0.4063514542109261	397.0	1.0785894759527122	True
417	chr2	30940000	30950000	chr2	False	-0.3150969022372314	397.0	0.7350075709262553	True
418	chr2	31170000	31180000	chr2	False	-0.1854599617552877	397.0	0.530843524430211	True
419	chr2	31450000	31460000	chr2	False	-0.1251228900043118	397.0	0.29061162365987	True
420	chr2	31680000	31690000	chr2	False	-0.2108309771077395	397.0	0.5895072270703509	True
421	chr2	32580000	32590000	chr2	False	-0.0659203818053564	397.0	0.384892596925604	True
422	chr2	32970000	32980000	chr2	False	-0.4302389818120176	397.0	1.1499907638648788	True
423	chr2	33420000	33430000	chr2	False	-0.2962843749348453	397.0	0.3348043708025721	True
424	chr2	33660000	33670000	chr2	False	-0.3314336044664182	397.0	0.7157286404388402	True
425	chr2	33980000	33990000	chr2	False	-0.2847773562632835	397.0	0.5289273844853749	True
426	chr2	34360000	34370000	chr2	False	-0.0472991293131845	397.0	0.2664149095855208	True
427	chr2	34640000	34650000	chr2	False	-0.7996364508716189	397.0	1.3335338429236818	True
428	chr2	35190000	35200000	chr2	False	-0.3051212647450946	397.0	0.6476431163644469	True
429	chr2	35520000	35530000	chr2	False	-0.3731822147235172	397.0	0.7298910939635368	True
430	chr2	35970000	35980000	chr2	False	-0.5261431641554037	397.0	0.9521066249151812	True
431	chr2	36310000	36320000	chr2	True	-0.9087672997262524	266.0	1.3007590253614425	True
432	chr2	37350000	37360000	chr2	False	-1.5119178575703889	377.0	2.3040214855437404	True
433	chr2	37810000	37820000	chr2	False	-0.4488209764351696	397.0	0.588306241127134	True
434	chr2	38380000	38390000	chr2	False	-0.5081083448915276	397.0	0.7020692168841917	True
435	chr2	39000000	39010000	chr2	False	-0.578748605876843	397.0	0.7817095601989678	True
436	chr2	39380000	39390000	chr2	False	-0.4304832457270081	377.0	0.2979574444594398	True
437	chr2	40780000	40790000	chr2	False	-0.308529487057055	397.0	0.4744173226217631	True
438	chr2	41210000	41220000	chr2	True	-0.2920393633333124	342.0	0.3445294032583345	True
439	chr2	41810000	41820000	chr2	False	-0.3140089553795336	377.0	0.381407383451972	True
440	chr2	42690000	42700000	chr2	False	-0.8349674910024252	377.0	0.9572949274828304	True
441	chr2	43660000	43670000	chr2	False	-1.2441442084792025	397.0	1.594005623233432	True
442	chr2	43920000	43930000	chr2	False	-0.5645213749350739	397.0	0.6822917048424051	True
443	chr2	44450000	44460000	chr2	False	-0.4047152018947118	397.0	0.4606043392556151	True
444	chr2	44920000	44930000	chr2	False	-0.3920504758398688	397.0	0.3145380122031491	True
445	chr2	46380000	46390000	chr2	True	-0.4106907419669927	342.0	0.4767986612638933	True
446	chr2	47450000	47460000	chr2	False	-0.98869784177633	397.0	1.1308700776560865	True
447	chr2	47790000	47800000	chr2	True	-0.3857702308279451	323.0	0.5188257308419981	True
448	chr2	48880000	48890000	chr2	False	-1.0411887665548143	397.0	1.2256640524811286	True
449	chr2	49330000	49340000	chr2	False	-0.6324971943314921	397.0	0.8312603779203399	True
450	chr2	49740000	49750000	chr2	False	-0.8442023632099376	397.0	1.2073674591971295	True
451	chr2	50290000	50300000	chr2	False	-1.2291545816698324	397.0	1.6373215664327974	True
452	chr2	50900000	50910000	chr2	False	-0.1364959363523191	377.0	0.3434548651553056	True
453	chr2	51170000	51180000	chr2	False	-0.2795325253552443	377.0	0.2562167356650686	True
454	chr2	51480000	51490000	chr2	True	-0.3512697287269827	342.0	0.5827134976693031	True
455	chr2	51920000	51930000	chr2	False	-0.6813358725706524	397.0	0.3442263784823988	True
456	chr2	52130000	52140000	chr2	False	-0.7697112367438321	397.0	1.076547764822941	True
457	chr2	52730000	52740000	chr2	False	-0.7527794973463411	397.0	1.2301328623715866	True
458	chr2	53200000	53210000	chr2	False	-1.208469314550345	397.0	1.8623607654483867	True
459	chr2	54140000	54150000	chr2	False	-0.6107419797053368	357.0	0.8237818050520205	True
460	chr2	55020000	55030000	chr2	True	-1.0804221197436306	304.0	1.3467544468579196	True
461	chr2	55620000	55630000	chr2	True	-0.1993306165741209	323.0	0.3711893380606197	True
462	chr2	56040000	56050000	chr2	False	-1.1665295535578748	357.0	1.5321815612738974	True
463	chr2	57100000	57110000	chr2	False	-0.7987031944614352	377.0	0.9019294325071084	True
464	chr2	57380000	57390000	chr2	False	-0.6489449060949439	397.0	0.777651473356492	True
465	chr2	57960000	57970000	chr2	False	-0.7313545731879969	397.0	0.9426873976513404	True
466	chr2	58440000	58450000	chr2	False	-0.5722328664588378	397.0	0.7706708942856013	True
467	chr2	58690000	58700000	chr2	False	-0.8219530444594565	397.0	1.0787359885898145	True
468	chr2	59090000	59100000	chr2	True	-0.2152057587074859	272.0	0.577198771186074	True
469	chr2	59470000	59480000	chr2	False	-0.7411163574684083	397.0	1.1887102475498676	True
470	chr2	59830000	59840000	chr2	False	-0.1912139148789869	397.0	0.3683103033584757	True
471	chr2	60210000	60220000	chr2	False	-0.2235378655430439	397.0	0.3078244780401481	True
472	chr2	60440000	60450000	chr2	False	-0.461513236823997	397.0	0.6867036561428842	True
473	chr2	60720000	60730000	chr2	False	-0.4184793946658692	397.0	0.2905344035630448	True
474	chr2	61490000	61500000	chr2	False	-0.9741884978643404	397.0	1.4417585208260166	True
475	chr2	62280000	62290000	chr2	False	-0.1414737458546795	357.0	0.2931079602424654	True
476	chr2	62660000	62670000	chr2	False	-0.8558397412138466	377.0	0.970114726160176	True
477	chr2	63460000	63470000	chr2	False	-0.8829683647948791	377.0	1.2250956232863055	True
478	chr2	64460000	64470000	chr2	False	-0.3729707715090262	377.0	0.4371739866173713	True
479	chr2	64940000	64950000	chr2	False	-0.7248034647889465	397.0	0.8526136497850053	True
480	chr2	65360000	65370000	chr2	False	-0.7173332485867623	397.0	0.961259592368196	True
481	chr2	65780000	65790000	chr2	False	-0.3358948912710184	397.0	0.5366055740343273	True
482	chr2	66440000	66450000	chr2	False	-0.3878499877313605	397.0	0.7305967845160518	True
483	chr2	66810000	66820000	chr2	False	-0.5969698493681508	377.0	0.7387239258123475	True
484	chr2	67190000	67200000	chr2	False	-0.2868014893830359	377.0	0.3960313385924224	True
485	chr2	67530000	67540000	chr2	False	-0.3530837570697254	377.0	0.4789012917548262	True
486	chr2	68110000	68120000	chr2	False	-0.2347659567014824	377.0	0.2621619459392023	True
487	chr2	68480000	68490000	chr2	False	-0.5208285486370111	397.0	0.5589313144189506	True
488	chr2	68760000	68770000	chr2	False	-0.8223318725103634	397.0	1.185543745531021	True
489	chr2	69110000	69120000	chr2	False	-0.5439062702101332	397.0	1.1795076096489483	True
490	chr2	69500000	69510000	chr2	False	-0.3418926348791782	397.0	0.3535023135165623	True
491	chr2	70020000	70030000	chr2	False	-0.5303167799753646	397.0	0.8688999326338761	True
492	chr2	70650000	70660000	chr2	False	-0.8552076672985158	397.0	1.6108066944601998	True
493	chr2	71060000	71070000	chr2	False	-0.4949597769646843	397.0	1.0449534020899875	True
494	chr2	71390000	71400000	chr2	False	-0.4629629724740531	397.0	0.6578136510022619	True
495	chr2	71560000	71570000	chr2	False	-0.3363684625440472	397.0	0.2570568045296058	True
496	chr2	71860000	71870000	chr2	False	-0.2171688043501555	397.0	0.5079592131358268	True
497	chr2	72480000	72490000	chr2	False	-0.2056946462250042	397.0	0.4392989759641769	True
498	chr2	72950000	72960000	chr2	False	-0.2083216943311345	397.0	0.3298632709092525	True
499	chr2	73550000	73560000	chr2	False	-0.6387695492273457	397.0	1.0379497316049526	True
500	chr2	73900000	73910000	chr2	False	-0.7947820231041458	397.0	1.074253443037637	True
501	chr2	74640000	74650000	chr2	False	-0.9031181445771193	397.0	1.447353184279228	True
502	chr2	75150000	75160000	chr2	False	-0.3693167474374602	397.0	0.5868161360634842	True
503	chr2	75590000	75600000	chr2	False	-0.901226914184587	397.0	1.3344733775231865	True
504	chr2	76110000	76120000	chr2	False	-0.4332140250134186	397.0	0.6940731718107274	True
505	chr2	76360000	76370000	chr2	False	-0.4302046464932223	397.0	0.4636698824989793	True
506	chr2	76660000	76670000	chr2	False	-0.6965734639158666	397.0	1.0576655057980502	True
507	chr2	77360000	77370000	chr2	False	-0.3850831247923168	397.0	0.672875414960802	True
508	chr2	77750000	77760000	chr2	False	-0.622433060632945	397.0	0.3370372110059961	True
509	chr2	78030000	78040000	chr2	False	-1.0083230065450206	358.0	1.4259315951205804	True
