chr	start	end	genome_window_start
chr1	3000320	22433792	4788224
chr1	3000320	22433792	4790272
chr1	3000320	22433792	4792320
chr1	3000320	22433792	4794368
chr1	3000320	22433792	4796416
chr1	3000320	22433792	4798464
chr1	3000320	22433792	4800512
chr1	3000320	22433792	4802560
chr1	3000320	22433792	4804608
chr1	3000320	22433792	4806656
chr1	3000320	22433792	4808704
chr1	3000320	22433792	4810752
chr1	3000320	22433792	4812800
chr1	3000320	22433792	4814848
chr1	3000320	22433792	4816896
chr1	3000320	22433792	4818944
chr1	3000320	22433792	4820992
chr1	3000320	22433792	4823040
chr1	3000320	22433792	4825088
chr1	3000320	22433792	4827136
chr1	3000320	22433792	4829184
chr1	3000320	22433792	4831232
chr1	3000320	22433792	4833280
chr1	3000320	22433792	4835328
chr1	3000320	22433792	4837376
chr1	3000320	22433792	4839424
chr1	3000320	22433792	4841472
chr1	3000320	22433792	4843520
chr1	3000320	22433792	4845568
chr1	3000320	22433792	4847616
chr1	3000320	22433792	4849664
chr1	3000320	22433792	4851712
chr1	3000320	22433792	4853760
chr1	3000320	22433792	4855808
chr1	3000320	22433792	4857856
chr1	3000320	22433792	4859904
chr1	3000320	22433792	4861952
chr1	3000320	22433792	4864000
chr1	3000320	22433792	4866048
chr1	3000320	22433792	4868096
chr1	3000320	22433792	4870144
chr1	3000320	22433792	4872192
chr1	3000320	22433792	4874240
chr1	3000320	22433792	4876288
chr1	3000320	22433792	4878336
chr1	3000320	22433792	4880384
chr1	3000320	22433792	4882432
chr1	3000320	22433792	4884480
chr1	3000320	22433792	4886528
chr1	3000320	22433792	4888576
chr1	3000320	22433792	4890624
chr1	3000320	22433792	4892672
chr1	3000320	22433792	4894720
chr1	3000320	22433792	4896768
chr1	3000320	22433792	4898816
chr1	3000320	22433792	4900864
chr1	3000320	22433792	4902912
chr1	3000320	22433792	4904960
chr1	3000320	22433792	4907008
chr1	3000320	22433792	4909056
chr1	3000320	22433792	4911104
chr1	3000320	22433792	4913152
chr1	3000320	22433792	4915200
chr1	3000320	22433792	4917248
chr1	3000320	22433792	4919296
chr1	3000320	22433792	4921344
chr1	3000320	22433792	4923392
chr1	3000320	22433792	4925440
chr1	3000320	22433792	4927488
chr1	3000320	22433792	4929536
chr1	3000320	22433792	4931584
chr1	3000320	22433792	4933632
chr1	3000320	22433792	4935680
chr1	3000320	22433792	4937728
chr1	3000320	22433792	4939776
chr1	3000320	22433792	4941824
chr1	3000320	22433792	4943872
chr1	3000320	22433792	4945920
chr1	3000320	22433792	4947968
chr1	3000320	22433792	4950016
chr1	3000320	22433792	4952064
chr1	3000320	22433792	4954112
chr1	3000320	22433792	4956160
chr1	3000320	22433792	4958208
chr1	3000320	22433792	4960256
chr1	3000320	22433792	4962304
chr1	3000320	22433792	4964352
chr1	3000320	22433792	4966400
chr1	3000320	22433792	4968448
chr1	3000320	22433792	4970496
chr1	3000320	22433792	4972544
chr1	3000320	22433792	4974592
chr1	3000320	22433792	4976640
chr1	3000320	22433792	4978688
chr1	3000320	22433792	4980736
chr1	3000320	22433792	4982784
chr1	3000320	22433792	4984832
chr1	3000320	22433792	4986880
chr1	3000320	22433792	4988928
chr1	3000320	22433792	4990976
chr1	3000320	22433792	4993024
chr1	3000320	22433792	4995072
chr1	3000320	22433792	4997120
chr1	3000320	22433792	4999168
chr1	3000320	22433792	5001216
chr1	3000320	22433792	5003264
chr1	3000320	22433792	5005312
chr1	3000320	22433792	5007360
chr1	3000320	22433792	5009408
chr1	3000320	22433792	5011456
chr1	3000320	22433792	5013504
chr1	3000320	22433792	5015552
chr1	3000320	22433792	5017600
chr1	3000320	22433792	5019648
chr1	3000320	22433792	5021696
chr1	3000320	22433792	5023744
chr1	3000320	22433792	5025792
chr1	3000320	22433792	5027840
chr1	3000320	22433792	5029888
chr1	3000320	22433792	5031936
chr1	3000320	22433792	5033984
chr1	3000320	22433792	5036032
chr1	3000320	22433792	5038080
chr1	3000320	22433792	5040128
chr1	3000320	22433792	5042176
chr1	3000320	22433792	5044224
chr1	3000320	22433792	5046272
chr1	3000320	22433792	5048320
chr1	3000320	22433792	5050368
chr1	3000320	22433792	5052416
chr1	3000320	22433792	5054464
chr1	3000320	22433792	5056512
chr1	3000320	22433792	5058560
chr1	3000320	22433792	5060608
chr1	3000320	22433792	5062656
chr1	3000320	22433792	5064704
chr1	3000320	22433792	5066752
chr1	3000320	22433792	5068800
chr1	3000320	22433792	5070848
chr1	3000320	22433792	5072896
chr1	3000320	22433792	5074944
chr1	3000320	22433792	5076992
chr1	3000320	22433792	5079040
chr1	3000320	22433792	5081088
chr1	3000320	22433792	5083136
chr1	3000320	22433792	5085184
chr1	3000320	22433792	5087232
chr1	3000320	22433792	5089280
chr1	3000320	22433792	5091328
chr1	3000320	22433792	5093376
chr1	3000320	22433792	5095424
chr1	3000320	22433792	5097472
chr1	3000320	22433792	5099520
chr1	3000320	22433792	5101568
chr1	3000320	22433792	5103616
chr1	3000320	22433792	5105664
chr1	3000320	22433792	5107712
chr1	3000320	22433792	5109760
chr1	3000320	22433792	5111808
chr1	3000320	22433792	5113856
chr1	3000320	22433792	5115904
chr1	3000320	22433792	5117952
chr1	3000320	22433792	5120000
chr1	3000320	22433792	5122048
chr1	3000320	22433792	5124096
chr1	3000320	22433792	5126144
chr1	3000320	22433792	5128192
chr1	3000320	22433792	5130240
chr1	3000320	22433792	5132288
chr1	3000320	22433792	5134336
chr1	3000320	22433792	5136384
chr1	3000320	22433792	5138432
chr1	3000320	22433792	5140480
chr1	3000320	22433792	5142528
chr1	3000320	22433792	5144576
chr1	3000320	22433792	5146624
chr1	3000320	22433792	5148672
chr1	3000320	22433792	5150720
chr1	3000320	22433792	5152768
chr1	3000320	22433792	5154816
chr1	3000320	22433792	5156864
chr1	3000320	22433792	5158912
chr1	3000320	22433792	5160960
chr1	3000320	22433792	5163008
chr1	3000320	22433792	5165056
chr1	3000320	22433792	5167104
chr1	3000320	22433792	5169152
chr1	3000320	22433792	5171200
chr1	3000320	22433792	5173248
chr1	3000320	22433792	5175296
chr1	3000320	22433792	5177344
chr1	3000320	22433792	5179392
chr1	3000320	22433792	5181440
chr1	3000320	22433792	5183488
chr1	3000320	22433792	5185536
chr1	3000320	22433792	5187584
chr1	3000320	22433792	5189632
chr1	3000320	22433792	5191680
chr1	3000320	22433792	5193728
chr1	3000320	22433792	5195776
chr1	3000320	22433792	5197824
chr1	3000320	22433792	5199872
chr1	3000320	22433792	5201920
chr1	3000320	22433792	5203968
chr1	3000320	22433792	5206016
chr1	3000320	22433792	5208064
chr1	3000320	22433792	5210112
chr1	3000320	22433792	5212160
chr1	3000320	22433792	5214208
chr1	3000320	22433792	5216256
chr1	3000320	22433792	5218304
chr1	3000320	22433792	5220352
chr1	3000320	22433792	5222400
chr1	3000320	22433792	5224448
chr1	3000320	22433792	5226496
chr1	3000320	22433792	5228544
chr1	3000320	22433792	5230592
chr1	3000320	22433792	5232640
chr1	3000320	22433792	5234688
chr1	3000320	22433792	5236736
chr1	3000320	22433792	5238784
chr1	3000320	22433792	5240832
chr1	3000320	22433792	5242880
chr1	3000320	22433792	5244928
chr1	3000320	22433792	5246976
chr1	3000320	22433792	5249024
chr1	3000320	22433792	5251072
chr1	3000320	22433792	5253120
chr1	3000320	22433792	5255168
chr1	3000320	22433792	5257216
chr1	3000320	22433792	5259264
chr1	3000320	22433792	5261312
chr1	3000320	22433792	5263360
chr1	3000320	22433792	5265408
chr1	3000320	22433792	5267456
chr1	3000320	22433792	5269504
chr1	3000320	22433792	5271552
chr1	3000320	22433792	5273600
chr1	3000320	22433792	5275648
chr1	3000320	22433792	5277696
chr1	3000320	22433792	5279744
chr1	3000320	22433792	5281792
chr1	3000320	22433792	5283840
chr1	3000320	22433792	5285888
chr1	3000320	22433792	5287936
chr1	3000320	22433792	5289984
chr1	3000320	22433792	5292032
chr1	3000320	22433792	5294080
chr1	3000320	22433792	5296128
chr1	3000320	22433792	5298176
chr1	3000320	22433792	5300224
chr1	3000320	22433792	5302272
chr1	3000320	22433792	5304320
chr1	3000320	22433792	5306368
chr1	3000320	22433792	5308416
chr1	3000320	22433792	5310464
chr1	3000320	22433792	5312512
chr1	3000320	22433792	5314560
chr1	3000320	22433792	5316608
chr1	3000320	22433792	5318656
chr1	3000320	22433792	5320704
chr1	3000320	22433792	5322752
chr1	3000320	22433792	5324800
chr1	3000320	22433792	5326848
chr1	3000320	22433792	5328896
chr1	3000320	22433792	5330944
chr1	3000320	22433792	5332992
chr1	3000320	22433792	5335040
chr1	3000320	22433792	5337088
chr1	3000320	22433792	5339136
chr1	3000320	22433792	5341184
chr1	3000320	22433792	5343232
chr1	3000320	22433792	5345280
chr1	3000320	22433792	5347328
chr1	3000320	22433792	5349376
chr1	3000320	22433792	5351424
chr1	3000320	22433792	5353472
chr1	3000320	22433792	5355520
chr1	3000320	22433792	5357568
chr1	3000320	22433792	5359616
chr1	3000320	22433792	5361664
chr1	3000320	22433792	5363712
chr1	3000320	22433792	5365760
chr1	3000320	22433792	5367808
chr1	3000320	22433792	5369856
chr1	3000320	22433792	5371904
chr1	3000320	22433792	5373952
chr1	3000320	22433792	5376000
chr1	3000320	22433792	5378048
chr1	3000320	22433792	5380096
chr1	3000320	22433792	5382144
chr1	3000320	22433792	5384192
chr1	3000320	22433792	5386240
chr1	3000320	22433792	5388288
chr1	3000320	22433792	5390336
chr1	3000320	22433792	5392384
chr1	3000320	22433792	5394432
chr1	3000320	22433792	5396480
chr1	3000320	22433792	5398528
chr1	3000320	22433792	5400576
chr1	3000320	22433792	5402624
chr1	3000320	22433792	5404672
chr1	3000320	22433792	5406720
chr1	3000320	22433792	5408768
chr1	3000320	22433792	5410816
chr1	3000320	22433792	5412864
chr1	3000320	22433792	5414912
chr1	3000320	22433792	5416960
chr1	3000320	22433792	5419008
chr1	3000320	22433792	5421056
chr1	3000320	22433792	5423104
chr1	3000320	22433792	5425152
chr1	3000320	22433792	5427200
chr1	3000320	22433792	5429248
chr1	3000320	22433792	5431296
chr1	3000320	22433792	5433344
chr1	3000320	22433792	5435392
chr1	3000320	22433792	5437440
chr1	3000320	22433792	5439488
chr1	3000320	22433792	5441536
chr1	3000320	22433792	5443584
chr1	3000320	22433792	5445632
chr1	3000320	22433792	5447680
chr1	3000320	22433792	5449728
chr1	3000320	22433792	5451776
chr1	3000320	22433792	5453824
chr1	3000320	22433792	5455872
chr1	3000320	22433792	5457920
chr1	3000320	22433792	5459968
chr1	3000320	22433792	5462016
chr1	3000320	22433792	5464064
chr1	3000320	22433792	5466112
chr1	3000320	22433792	5468160
chr1	3000320	22433792	5470208
chr1	3000320	22433792	5472256
chr1	3000320	22433792	5474304
chr1	3000320	22433792	5476352
chr1	3000320	22433792	5478400
chr1	3000320	22433792	5480448
chr1	3000320	22433792	5482496
chr1	3000320	22433792	5484544
chr1	3000320	22433792	5486592
chr1	3000320	22433792	5488640
chr1	3000320	22433792	5490688
chr1	3000320	22433792	5492736
chr1	3000320	22433792	5494784
chr1	3000320	22433792	5496832
chr1	3000320	22433792	5498880
chr1	3000320	22433792	5500928
chr1	3000320	22433792	5502976
chr1	3000320	22433792	5505024
chr1	3000320	22433792	5507072
chr1	3000320	22433792	5509120
chr1	3000320	22433792	5511168
chr1	3000320	22433792	5513216
chr1	3000320	22433792	5515264
chr1	3000320	22433792	5517312
chr1	3000320	22433792	5519360
chr1	3000320	22433792	5521408
chr1	3000320	22433792	5523456
chr1	3000320	22433792	5525504
chr1	3000320	22433792	5527552
chr1	3000320	22433792	5529600
chr1	3000320	22433792	5531648
chr1	3000320	22433792	5533696
chr1	3000320	22433792	5535744
chr1	3000320	22433792	5537792
chr1	3000320	22433792	5539840
chr1	3000320	22433792	5541888
chr1	3000320	22433792	5543936
chr1	3000320	22433792	5545984
chr1	3000320	22433792	5548032
chr1	3000320	22433792	5550080
chr1	3000320	22433792	5552128
chr1	3000320	22433792	5554176
chr1	3000320	22433792	5556224
chr1	3000320	22433792	5558272
chr1	3000320	22433792	5560320
chr1	3000320	22433792	5562368
chr1	3000320	22433792	5564416
chr1	3000320	22433792	5566464
chr1	3000320	22433792	5568512
chr1	3000320	22433792	5570560
chr1	3000320	22433792	5572608
chr1	3000320	22433792	5574656
chr1	3000320	22433792	5576704
chr1	3000320	22433792	5578752
chr1	3000320	22433792	5580800
chr1	3000320	22433792	5582848
chr1	3000320	22433792	5584896
chr1	3000320	22433792	5586944
chr1	3000320	22433792	5588992
chr1	3000320	22433792	5591040
chr1	3000320	22433792	5593088
chr1	3000320	22433792	5595136
chr1	3000320	22433792	5597184
chr1	3000320	22433792	5599232
chr1	3000320	22433792	5601280
chr1	3000320	22433792	5603328
chr1	3000320	22433792	5605376
chr1	3000320	22433792	5607424
chr1	3000320	22433792	5609472
chr1	3000320	22433792	5611520
chr1	3000320	22433792	5613568
chr1	3000320	22433792	5615616
chr1	3000320	22433792	5617664
chr1	3000320	22433792	5619712
chr1	3000320	22433792	5621760
chr1	3000320	22433792	5623808
chr1	3000320	22433792	5625856
chr1	3000320	22433792	5627904
chr1	3000320	22433792	5629952
chr1	3000320	22433792	5632000
chr1	3000320	22433792	5634048
chr1	3000320	22433792	5636096
chr1	3000320	22433792	5638144
chr1	3000320	22433792	5640192
chr1	3000320	22433792	5642240
chr1	3000320	22433792	5644288
chr1	3000320	22433792	5646336
chr1	3000320	22433792	5648384
chr1	3000320	22433792	5650432
chr1	3000320	22433792	5652480
chr1	3000320	22433792	5654528
chr1	3000320	22433792	5656576
chr1	3000320	22433792	5658624
chr1	3000320	22433792	5660672
chr1	3000320	22433792	5662720
chr1	3000320	22433792	5664768
chr1	3000320	22433792	5666816
chr1	3000320	22433792	5668864
chr1	3000320	22433792	5670912
chr1	3000320	22433792	5672960
chr1	3000320	22433792	5675008
chr1	3000320	22433792	5677056
chr1	3000320	22433792	5679104
chr1	3000320	22433792	5681152
chr1	3000320	22433792	5683200
chr1	3000320	22433792	5685248
chr1	3000320	22433792	5687296
chr1	3000320	22433792	5689344
chr1	3000320	22433792	5691392
chr1	3000320	22433792	5693440
chr1	3000320	22433792	5695488
chr1	3000320	22433792	5697536
chr1	3000320	22433792	5699584
chr1	3000320	22433792	5701632
chr1	3000320	22433792	5703680
chr1	3000320	22433792	5705728
chr1	3000320	22433792	5707776
chr1	3000320	22433792	5709824
chr1	3000320	22433792	5711872
chr1	3000320	22433792	5713920
chr1	3000320	22433792	5715968
chr1	3000320	22433792	5718016
chr1	3000320	22433792	5720064
chr1	3000320	22433792	5722112
chr1	3000320	22433792	5724160
chr1	3000320	22433792	5726208
chr1	3000320	22433792	5728256
chr1	3000320	22433792	5730304
chr1	3000320	22433792	5732352
chr1	3000320	22433792	5734400
chr1	3000320	22433792	5736448
chr1	3000320	22433792	5738496
chr1	3000320	22433792	5740544
chr1	3000320	22433792	5742592
chr1	3000320	22433792	5744640
chr1	3000320	22433792	5746688
chr1	3000320	22433792	5748736
chr1	3000320	22433792	5750784
chr1	3000320	22433792	5752832
chr1	3000320	22433792	5754880
chr1	3000320	22433792	5756928
chr1	3000320	22433792	5758976
chr1	3000320	22433792	5761024
chr1	3000320	22433792	5763072
chr1	3000320	22433792	5765120
chr1	3000320	22433792	5767168
chr1	3000320	22433792	5769216
chr1	3000320	22433792	5771264
chr1	3000320	22433792	5773312
chr1	3000320	22433792	5775360
chr1	3000320	22433792	5777408
chr1	3000320	22433792	5779456
chr1	3000320	22433792	5781504
chr1	3000320	22433792	5783552
chr1	3000320	22433792	5785600
chr1	3000320	22433792	5787648
chr1	3000320	22433792	5789696
chr1	3000320	22433792	5791744
chr1	3000320	22433792	5793792
chr1	3000320	22433792	5795840
chr1	3000320	22433792	5797888
chr1	3000320	22433792	5799936
chr1	3000320	22433792	5801984
chr1	3000320	22433792	5804032
chr1	3000320	22433792	5806080
chr1	3000320	22433792	5808128
chr1	3000320	22433792	5810176
chr1	3000320	22433792	5812224
chr1	3000320	22433792	5814272
chr1	3000320	22433792	5816320
chr1	3000320	22433792	5818368
chr1	3000320	22433792	5820416
chr1	3000320	22433792	5822464
chr1	3000320	22433792	5824512
chr1	3000320	22433792	5826560
chr1	3000320	22433792	5828608
chr1	3000320	22433792	5830656
chr1	3000320	22433792	5832704
chr1	3000320	22433792	5834752
chr1	3000320	22433792	5836800
chr1	3000320	22433792	5838848
chr1	3000320	22433792	5840896
chr1	3000320	22433792	5842944
chr1	3000320	22433792	5844992
chr1	3000320	22433792	5847040
chr1	3000320	22433792	5849088
chr1	3000320	22433792	5851136
chr1	3000320	22433792	5853184
chr1	3000320	22433792	5855232
chr1	3000320	22433792	5857280
chr1	3000320	22433792	5859328
chr1	3000320	22433792	5861376
chr1	3000320	22433792	5863424
chr1	3000320	22433792	5865472
chr1	3000320	22433792	5867520
chr1	3000320	22433792	5869568
chr1	3000320	22433792	5871616
chr1	3000320	22433792	5873664
chr1	3000320	22433792	5875712
chr1	3000320	22433792	5877760
chr1	3000320	22433792	5879808
chr1	3000320	22433792	5881856
chr1	3000320	22433792	5883904
chr1	3000320	22433792	5885952
chr1	3000320	22433792	5888000
chr1	3000320	22433792	5890048
chr1	3000320	22433792	5892096
chr1	3000320	22433792	5894144
chr1	3000320	22433792	5896192
chr1	3000320	22433792	5898240
chr1	3000320	22433792	5900288
chr1	3000320	22433792	5902336
chr1	3000320	22433792	5904384
chr1	3000320	22433792	5906432
chr1	3000320	22433792	5908480
chr1	3000320	22433792	5910528
chr1	3000320	22433792	5912576
chr1	3000320	22433792	5914624
chr1	3000320	22433792	5916672
chr1	3000320	22433792	5918720
chr1	3000320	22433792	5920768
chr1	3000320	22433792	5922816
chr1	3000320	22433792	5924864
chr1	3000320	22433792	5926912
chr1	3000320	22433792	5928960
chr1	3000320	22433792	5931008
chr1	3000320	22433792	5933056
chr1	3000320	22433792	5935104
chr1	3000320	22433792	5937152
chr1	3000320	22433792	5939200
chr1	3000320	22433792	5941248
chr1	3000320	22433792	5943296
chr1	3000320	22433792	5945344
chr1	3000320	22433792	5947392
chr1	3000320	22433792	5949440
chr1	3000320	22433792	5951488
chr1	3000320	22433792	5953536
chr1	3000320	22433792	5955584
chr1	3000320	22433792	5957632
chr1	3000320	22433792	5959680
chr1	3000320	22433792	5961728
chr1	3000320	22433792	5963776
chr1	3000320	22433792	5965824
chr1	3000320	22433792	5967872
chr1	3000320	22433792	5969920
chr1	3000320	22433792	5971968
chr1	3000320	22433792	5974016
chr1	3000320	22433792	5976064
chr1	3000320	22433792	5978112
chr1	3000320	22433792	5980160
chr1	3000320	22433792	5982208
chr1	3000320	22433792	5984256
chr1	3000320	22433792	5986304
chr1	3000320	22433792	5988352
chr1	3000320	22433792	5990400
chr1	3000320	22433792	5992448
chr1	3000320	22433792	5994496
chr1	3000320	22433792	5996544
chr1	3000320	22433792	5998592
chr1	3000320	22433792	6000640
chr1	3000320	22433792	6002688
chr1	3000320	22433792	6004736
chr1	3000320	22433792	6006784
chr1	3000320	22433792	6008832
chr1	3000320	22433792	6010880
chr1	3000320	22433792	6012928
chr1	3000320	22433792	6014976
chr1	3000320	22433792	6017024
chr1	3000320	22433792	6019072
chr1	3000320	22433792	6021120
chr1	3000320	22433792	6023168
chr1	3000320	22433792	6025216
chr1	3000320	22433792	6027264
chr1	3000320	22433792	6029312
chr1	3000320	22433792	6031360
chr1	3000320	22433792	6033408
chr1	3000320	22433792	6035456
chr1	3000320	22433792	6037504
chr1	3000320	22433792	6039552
chr1	3000320	22433792	6041600
chr1	3000320	22433792	6043648
chr1	3000320	22433792	6045696
chr1	3000320	22433792	6047744
chr1	3000320	22433792	6049792
chr1	3000320	22433792	6051840
chr1	3000320	22433792	6053888
chr1	3000320	22433792	6055936
chr1	3000320	22433792	6057984
chr1	3000320	22433792	6060032
chr1	3000320	22433792	6062080
chr1	3000320	22433792	6064128
chr1	3000320	22433792	6066176
chr1	3000320	22433792	6068224
