SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
31.95	33.3	41.8	40.97	40.0	34.9	chr1	165770000	626688	624640	165760000	down12	166421504	165110784	8.765850081126576	-0.4454331696033478	93579.7065010931	2198481
51.94	53.38	63.06	60.94	59.72	52.56	chr1	167210000	671744	669696	167200000	up6	167861504	166550784	5.762456824322014	-0.3808890581130981	110690.25230275124	2086589
26.28	28.53	41.0	40.25	36.0	32.03	chr1	169930000	649216	647168	169920000	down1	170581504	169270784	8.765850081126576	-0.4235737919807434	114172.14812152975	1718420
20.42	23.0	27.23	25.67	25.22	22.06	chr1	170630000	663552	661504	170620000	up2	171281504	169970784	9.879583081593957	-0.1788536608219146	132932.78507971286	2016018
20.34	20.69	30.12	29.86	26.78	23.84	chr1	170870000	630784	628736	170860000	down10	171521504	170210784	6.517864946099275	-0.4743200242519378	130215.6018181116	2179764
43.88	44.6	57.06	55.44	52.94	45.78	chr1	172030000	677888	675840	172020000	up9	172681504	171370784	9.509098716034185	-0.3278996348381042	105499.19881148194	2341040
33.53	37.9	36.8	35.3	35.62	29.97	chr1	172650000	643072	641024	172640000	down4	173301504	171990784	11.353920864539518	-0.3535029292106628	130483.28746121837	1972444
46.7	52.88	46.06	45.28	47.3	41.3	chr1	173430000	628736	626688	173420000	down11	174081504	172770784	35.186515129061554	-0.2981187105178833	79010.27690891888	986847
28.31	34.0	43.53	42.16	38.9	33.72	chr1	174590000	665600	663552	174580000	up3	175241504	173930784	20.293043633558664	-0.2700466811656952	83133.22506827262	1377362
23.73	27.23	30.77	27.95	28.12	23.52	chr1	175610000	675840	673792	175600000	up8	176261504	174950784	9.137854382545056	-0.2257835566997528	101430.7268366344	1665229
35.3	41.84	52.6	50.38	46.62	40.28	chr1	175920000	677888	675840	175910000	up9	176571504	175260784	6.894429055093874	-0.3549729585647583	98253.8396300968	1662310
19.36	22.0	16.67	15.49	18.28	15.54	chr1	176220000	663552	661504	176210000	up2	176871504	175560784	9.509098716034185	-0.1324510425329208	111862.33322928131	1752927
30.98	35.12	52.06	52.47	45.03	39.44	chr1	176710000	663552	661504	176700000	up2	177361504	176050784	9.509098716034185	-0.3672884404659271	111108.77139091952	1730515
37.34	36.72	65.06	66.94	54.7	50.22	chr1	178510000	677888	675840	178500000	up9	179161504	177850784	16.77439212065251	-0.5219379663467407	116571.54069357442	1792511
22.2	27.34	29.83	28.19	28.4	24.48	chr1	179160000	643072	641024	179150000	down4	179811504	178500784	3.0945894083269683	-0.2427515685558319	121439.10768526324	2247662
36.25	37.16	52.7	52.4	48.34	42.72	chr1	180250000	679936	677888	180240000	up10	180901504	179590784	4.623644882185972	-0.4298281669616699	105650.40667316195	2440514
20.86	22.67	29.12	29.1	27.14	23.9	chr1	181270000	663552	661504	181260000	up2	181921504	180610784	3.860637081115177	-0.2623307108879089	102558.58378322974	2637103
30.73	30.7	41.72	40.38	38.28	33.53	chr1	181890000	659456	657408	181880000	tad5	182541504	181230784	5.762456824322014	-0.2871760725975036	119865.10887032584	2543805
22.72	21.81	26.14	24.78	24.88	21.89	chr1	182140000	634880	632832	182130000	down8	182791504	181480784	5.004008830827339	-0.4685506522655487	111358.2190644534	2522197
38.53	42.78	53.2	51.78	49.4	42.72	chr1	182560000	638976	636928	182550000	down6	183211504	181900784	13.542628501077257	-0.2910705208778381	101876.97707623226	2420262
28.11	31.08	41.53	40.72	37.38	32.22	chr1	183000000	651264	649216	182990000	tad1	183651504	182340784	19.245427842945027	-0.1742291897535324	91442.70453204714	2068229
41.62	41.62	65.6	69.6	55.38	50.28	chr1	183440000	663552	661504	183430000	up2	184091504	182780784	23.39485273721449	-0.5248191952705383	99353.80047315662	1793049
30.02	36.16	49.56	46.5	44.2	37.66	chr1	184260000	665600	663552	184250000	up3	184911504	183600784	5.762456824322014	-0.3411161601543426	97721.65906116596	1968960
36.0	37.7	46.34	44.28	42.94	37.7	chr1	185210000	643072	641024	185200000	down4	185861504	184550784	6.894429055093874	-0.2895863056182861	123353.77639266993	1931528
32.1	33.8	43.9	46.47	38.97	34.44	chr1	185540000	667648	665600	185530000	up4	186191504	184880784	6.894429055093874	-0.282671719789505	140911.72705044056	1901022
32.38	28.58	66.1	71.5	49.66	47.84	chr1	186740000	643072	641024	186730000	down4	187391504	186080784	7.645277369295016	-0.5204077959060669	116358.7250063353	1912805
19.83	22.44	27.45	27.38	24.12	21.03	chr1	190810000	647168	645120	190800000	down2	191461504	190150784	4.242520965615252	-0.1736902445554733	118326.62911988854	2217121
31.45	31.03	37.78	37.12	35.78	31.4	chr1	191310000	663552	661504	191300000	up2	191961504	190650784	3.4779932286857496	-0.37590092420578	103522.77169147343	2301071
31.83	32.78	40.6	39.84	38.47	34.22	chr1	191830000	649216	647168	191820000	down1	192481504	191170784	13.90475321941414	-0.4976351261138916	111010.31776805058	2066459
21.52	26.31	27.06	26.73	25.97	22.0	chr1	193400000	647168	645120	193390000	down2	194051504	192740784	6.517864946099275	-0.279999166727066	110707.69624710728	2060461
34.34	38.84	34.84	35.06	35.34	30.67	chr10	3550000	641024	638976	3540000	down5	4201504	2890784	25.76481272490301	-0.3141790628433227	87344.37824106611	1673295
35.4	36.2	59.34	58.47	50.97	45.7	chr10	3980000	677888	675840	3970000	up9	4631504	3320784	6.517864946099275	-0.3481879234313965	127655.87119879742	2341558
18.95	18.83	19.1	19.34	19.28	17.08	chr10	4390000	675840	673792	4380000	up8	5041504	3730784	8.393085811778743	-0.2949726581573486	128890.44697219013	2276275
36.2	41.94	39.38	38.78	37.6	32.84	chr10	5860000	647168	645120	5850000	down2	6511504	5200784	15.703977292158273	-0.3739997744560241	98641.1612392082	1573644
27.55	27.06	41.6	43.53	36.1	32.53	chr10	7840000	630784	628736	7830000	down10	8491504	7180784	28.09753428405321	-0.1921571493148803	92557.9035709398	1821399
27.66	32.88	42.4	40.7	37.0	32.06	chr10	8730000	673792	671744	8720000	up7	9381504	8070784	9.879583081593957	-0.2715360522270202	94835.37985599272	2066164
26.61	29.39	54.2	55.84	43.03	40.47	chr10	9780000	634880	632832	9770000	down8	10431504	9120784	8.765850081126576	-0.363379955291748	111585.82553346876	1910257
48.78	59.28	64.25	61.7	61.16	50.75	chr10	10330000	651264	649216	10320000	tad1	10981504	9670784	16.77439212065251	-0.3186873495578766	84306.56780965651	1720159
20.95	23.4	21.61	22.5	20.33	17.34	chr10	11350000	671744	669696	11340000	up6	12001504	10690784	17.837967237782564	-0.2629126906394958	113890.77525452717	1630431
30.53	34.12	53.22	52.6	46.16	41.2	chr10	13560000	665600	663552	13550000	up3	14211504	12900784	4.242520965615252	-0.5122042894363403	107095.94433122803	2245865
46.53	55.28	69.44	67.56	62.72	54.88	chr10	14410000	641024	638976	14400000	down5	15061504	13750784	9.879583081593957	-0.3356781005859375	101891.77655137882	1760121
25.56	30.6	30.94	29.73	29.84	25.33	chr10	14720000	673792	671744	14710000	up7	15371504	14060784	19.245427842945027	-0.3264231383800506	97684.30942871411	1497736
64.25	81.25	71.44	68.56	72.9	57.88	chr10	15280000	679936	677888	15270000	up10	15931504	14620784	26.43510443859269	-0.3309387564659118	75303.95503239076	1328623
60.25	69.94	78.44	75.1	73.75	63.8	chr10	17730000	663552	661504	17720000	up2	18381504	17070784	8.393085811778743	-0.7757657170295715	99767.64606976048	2004251
30.94	34.34	39.25	37.8	37.44	32.62	chr10	18230000	628736	626688	18220000	down11	18881504	17570784	5.383612811539353	-0.2435564845800399	95292.24238957252	2100456
33.3	37.12	51.03	49.7	46.25	40.72	chr10	18560000	628736	626688	18550000	down11	19211504	17900784	5.383612811539353	-0.2736150622367859	94857.69019864924	2139262
21.48	26.39	33.84	33.44	30.67	26.69	chr10	18930000	647168	645120	18920000	down2	19581504	18270784	5.004008830827339	-0.3248539865016937	102917.83739015898	2179471
43.3	51.3	67.9	65.0	62.2	54.1	chr10	19230000	669696	667648	19220000	up5	19881504	18570784	7.645277369295016	-0.226104587316513	94713.27840887816	2181098
43.44	51.2	55.03	52.62	54.0	46.56	chr10	19550000	628736	626688	19540000	down11	20201504	18890784	10.618271908925443	-0.1861996203660965	93077.16953571344	2215342
22.22	21.06	32.38	34.94	27.62	25.44	chr10	20360000	661504	659456	20350000	up1	21011504	19700784	5.383612811539353	-0.5197272300720215	145887.2486178203	2310614
25.48	28.25	43.94	44.28	37.4	33.2	chr10	20960000	649216	647168	20950000	down1	21611504	20300784	5.762456824322014	-0.4719642400741577	141904.82687173414	2359129
25.88	26.52	50.78	53.53	40.8	37.34	chr10	21370000	673792	671744	21360000	up7	22021504	20710784	6.894429055093874	-0.3674021065235138	136660.20487734122	2510612
24.61	28.61	31.69	31.08	30.39	26.25	chr10	22800000	636928	634880	22790000	down7	23451504	22140784	41.61014405192101	-0.2427276968955993	64789.75661332899	1361878
39.72	45.1	59.3	57.03	53.97	47.1	chr10	23100000	641024	638976	23090000	down5	23751504	22440784	15.703977292158273	-0.5156303644180298	94281.10158318904	1710679
22.02	26.61	31.06	30.42	28.22	24.52	chr10	23790000	647168	645120	23780000	down2	24441504	23130784	11.353920864539518	-0.4680972397327423	100240.80396429768	1873993
31.14	34.97	42.16	41.1	39.4	34.47	chr10	24330000	643072	641024	24320000	down4	24981504	23670784	6.15234375	-0.2577191293239593	106764.04409819278	2052666
35.72	39.84	60.03	62.16	52.75	47.62	chr10	24640000	645120	643072	24630000	down3	25291504	23980784	6.140540869175321	-0.3981985449790954	115416.9954708076	2173540
39.16	42.12	56.56	54.0	50.84	45.0	chr10	25250000	679936	677888	25240000	up10	25901504	24590784	8.019561574501557	-0.2155282795429229	101565.36310754227	2223671
43.44	54.8	74.75	71.75	67.75	58.62	chr10	25680000	661504	659456	25670000	up1	26331504	25020784	11.720605390452524	-0.215235486626625	111575.79359595844	2101432
34.8	38.03	49.1	48.53	44.38	39.0	chr10	26370000	663552	661504	26360000	up2	27021504	25710784	10.618271908925443	-0.4833568334579468	103764.0674078438	1860385
30.88	39.16	41.88	42.6	39.7	33.22	chr10	27120000	673792	671744	27110000	up7	27771504	26460784	10.618271908925443	-0.2003870904445648	111168.70307900092	1744069
19.94	24.84	19.31	19.34	20.17	16.78	chr10	27800000	659456	657408	27790000	tad5	28451504	27140784	12.81609916061542	-0.163285806775093	98539.22259010436	1875723
21.42	25.27	22.2	22.39	22.9	19.45	chr10	28920000	638976	636928	28910000	down6	29571504	28260784	11.720605390452524	-0.2296315133571624	95078.83320160978	1704983
34.88	42.34	30.6	28.64	34.28	28.06	chr10	29820000	645120	643072	29810000	down3	30471504	29160784	14.266117969821671	-0.1354735344648361	92073.22440129028	1721341
20.03	24.28	22.23	21.75	21.56	18.38	chr10	30530000	667648	665600	30520000	up4	31181504	29870784	14.266117969821671	-0.3238674402236938	102993.98892709048	1661448
34.16	39.62	46.8	46.12	42.88	37.4	chr10	30840000	645120	643072	30830000	down3	31491504	30180784	11.720605390452524	-0.3850530982017517	113737.7940071221	1756698
77.0	94.6	108.0	107.3	101.4	87.4	chr10	31310000	649216	647168	31300000	down1	31961504	30650784	16.77439212065251	-0.3389937877655029	92222.22937783264	1686017
46.4	59.53	53.53	51.4	53.62	44.56	chr10	31760000	643072	641024	31750000	down4	32411504	31100784	18.89470264354844	-0.1108957305550575	83405.85653914568	1542295
20.22	23.81	10.21	8.945	14.88	11.84	chr10	32320000	653312	651264	32310000	tad2	32971504	31660784	15.345652413468152	-0.1452113389968872	78356.82043254556	1513343
18.16	21.0	10.32	10.336	13.21	10.88	chr10	33660000	653312	651264	33650000	tad2	34311504	33000784	16.41834714575045	-0.0554588809609413	97725.0372319834	1651769
29.36	30.47	29.39	30.03	29.36	25.31	chr10	33970000	677888	675840	33960000	up9	34621504	33310784	15.345652413468152	-0.3131835460662842	99607.1985481716	1668757
34.97	37.03	62.12	66.56	49.84	45.6	chr10	37010000	665600	663552	37000000	up3	37661504	36350784	7.645277369295016	-0.4113660454750061	131109.97925364712	1879065
18.47	23.75	12.55	11.51	16.14	12.625	chr10	38270000	659456	657408	38260000	tad5	38921504	37610784	18.543217476222505	-0.1285182684659958	68343.11654168743	1525367
23.6	29.23	34.9	32.78	31.6	26.73	chr10	38840000	669696	667648	38830000	up5	39491504	38180784	14.626722752299854	-0.2611549496650696	120312.68820591348	1686045
29.77	28.56	39.38	38.75	35.94	31.19	chr10	40250000	669696	667648	40240000	up5	40901504	39590784	4.623644882185972	-0.4958361983299255	107358.55965875131	2227213
56.8	59.75	80.9	80.06	74.2	65.1	chr10	40550000	634880	632832	40540000	down8	41201504	39890784	5.383612811539353	-0.261208564043045	111546.78377222632	2150716
47.38	56.4	71.25	67.56	65.2	56.44	chr10	41000000	665600	663552	40990000	up3	41651504	40340784	6.517864946099275	-0.1986742466688156	99767.79419327936	2313730
31.19	36.0	42.4	41.0	40.12	34.66	chr10	41300000	663552	661504	41290000	up2	41951504	40640784	6.140540869175321	-0.2425312399864196	103315.2950987504	2300552
33.12	37.12	56.78	54.44	49.25	43.22	chr10	43200000	673792	671744	43190000	up7	43851504	42540784	1.9398181396745056	-0.1143932938575744	101081.53569750836	2376082
52.84	57.6	90.75	94.56	78.8	71.2	chr10	43560000	675840	673792	43550000	up8	44211504	42900784	3.0945894083269683	-0.4907651245594024	117480.2617681064	2381844
18.03	21.67	8.19	8.336	12.64	9.91	chr10	47300000	661504	659456	47290000	up1	47951504	46640784	25.42852691616414	-0.1600536555051803	71783.21944053739	1288891
15.86	19.17	7.44	7.254	10.836	8.25	chr10	49030000	630784	628736	49020000	down10	49681504	48370784	13.90475321941414	-0.1003036871552467	72806.7367193364	1371956
18.12	21.06	7.77	7.812	11.74	9.51	chr10	49490000	651264	649216	49480000	tad1	50141504	48830784	14.266117969821671	-0.128453254699707	75493.55974431559	1432315
18.16	21.7	24.84	22.64	23.19	19.05	chr10	49790000	655360	653312	49780000	tad3	50441504	49130784	17.129677127625214	-0.3899913430213928	76484.4110339647	1405623
22.8	23.45	22.42	21.05	22.03	19.36	chr10	50910000	632832	630784	50900000	down9	51561504	50250784	16.06154220291904	-0.2634816169738769	109014.30129332372	1450936
62.12	76.6	79.1	75.8	76.44	64.9	chr10	51790000	661504	659456	51780000	up1	52441504	51130784	18.19097234096721	-0.289092868566513	86305.09994146386	1680424
25.89	29.14	31.64	29.38	30.06	25.3	chr10	52110000	657408	655360	52100000	tad4	52761504	51450784	17.484202166668567	-0.1007642149925232	94202.48099778048	1641015
21.62	23.98	28.72	30.08	26.44	22.77	chr10	52430000	647168	645120	52420000	down2	53081504	51770784	16.41834714575045	-0.3003603219985962	100031.13025139888	1645131
29.1	36.3	26.33	25.3	29.11	24.25	chr10	52750000	669696	667648	52740000	up5	53401504	52090784	12.451694538490475	-0.103275716304779	115679.52954396476	1702437
59.25	66.6	89.5	82.7	77.94	66.94	chr10	53340000	667648	665600	53330000	up4	53991504	52680784	9.137854382545056	-0.265438437461853	103325.88502046782	1758106
45.72	50.97	54.2	55.28	51.28	45.12	chr10	56360000	638976	636928	56350000	down6	57011504	55700784	16.41834714575045	-0.7183958292007446	93575.06305175136	1601612
28.9	35.44	37.25	33.4	34.56	29.06	chr10	57030000	630784	628736	57020000	down10	57681504	56370784	15.703977292158273	-0.1645162999629974	90074.02860477526	1652961
19.75	22.12	26.28	26.72	23.86	20.8	chr10	58570000	651264	649216	58560000	tad1	59221504	57910784	35.186515129061554	-0.1451596468687057	80718.95951477048	1609417
27.14	29.48	31.1	29.5	29.92	25.9	chr10	59110000	659456	657408	59100000	tad5	59761504	58450784	7.645277369295016	-0.138995349407196	102271.24022207705	2292266
31.7	32.78	29.06	29.36	31.08	27.67	chr10	59320000	636928	634880	59310000	down7	59971504	58660784	3.860637081115177	-0.321153461933136	115734.01166833584	2451070
40.66	39.6	53.78	55.6	48.78	43.8	chr10	59880000	645120	643072	59870000	down3	60531504	59220784	2.7104256200388344	-0.6307010054588318	118151.6009976723	2805948
34.66	32.44	41.66	41.22	39.88	34.2	chr10	62480000	679936	677888	62470000	up10	63131504	61820784	1.5533744475983111	-0.2384752631187439	102997.06431393394	3057027
40.44	40.16	46.2	47.56	41.66	35.66	chr10	63440000	643072	641024	63430000	down4	64091504	62780784	13.179743814811015	-0.3203490972518921	132495.9741729702	2120977
47.3	60.56	71.75	67.06	66.4	54.16	chr10	64080000	665600	663552	64070000	up3	64731504	63420784	11.720605390452524	-0.3509999513626098	86974.6414830669	1647993
27.72	36.38	20.47	19.31	25.94	19.89	chr10	64740000	671744	669696	64730000	up6	65391504	64080784	9.879583081593957	-0.1858764886856079	80916.94768357472	1564222
35.66	37.78	51.88	51.22	46.03	41.03	chr10	67310000	665600	663552	67300000	up3	67961504	66650784	2.3255018638213465	-0.3185545802116394	139724.91969622028	2350584
23.98	25.3	27.16	26.61	25.6	22.39	chr10	69340000	641024	638976	69330000	down5	69991504	68680784	5.004008830827339	-0.3979912996292114	107086.57395376272	2096605
33.72	38.97	47.62	45.44	43.8	37.75	chr10	69860000	671744	669696	69850000	up6	70511504	69200784	1.1661707875927636	-0.1858298331499099	97031.56857399685	2380666
32.4	35.28	48.06	46.38	43.5	38.1	chr10	70310000	647168	645120	70300000	down2	70961504	69650784	3.860637081115177	-0.3265728950500488	103040.5954873977	2457511
37.97	41.2	45.0	42.12	43.44	37.06	chr10	70580000	643072	641024	70570000	down4	71231504	69920784	6.517864946099275	-0.2542344331741333	99540.64597085385	2487560
24.69	29.52	12.29	11.94	17.73	14.14	chr10	72410000	641024	638976	72400000	down5	73061504	71750784	9.509098716034185	-0.129754364490509	86836.77232481125	1676073
27.53	28.72	37.1	36.72	33.9	29.66	chr10	75200000	643072	641024	75190000	down4	75851504	74540784	6.517864946099275	-0.2189879566431045	114985.50429749992	2224738
37.88	37.6	49.12	48.4	45.62	39.75	chr10	75980000	632832	630784	75970000	down9	76631504	75320784	0.7782071596578624	-0.1973622590303421	99892.27113731348	2846022
28.6	29.64	37.0	35.4	35.16	30.84	chr10	77280000	632832	630784	77270000	down9	77931504	76620784	3.0945894083269683	-0.3722584247589111	107370.1039336554	2903746
19.17	19.28	25.19	25.17	23.42	20.55	chr10	77520000	657408	655360	77510000	tad4	78171504	76860784	4.623644882185972	-0.2249990552663803	94899.25796864695	2809352
19.62	19.64	27.31	26.66	24.75	21.62	chr10	77970000	675840	673792	77960000	up8	78621504	77310784	4.623644882185972	-0.2163602709770202	92157.02740090853	2653617
37.0	36.4	64.56	67.25	54.47	49.03	chr10	82920000	649216	647168	82910000	down1	83571504	82260784	12.086529948436176	-0.3917976319789886	97032.63534509308	2120733
26.69	26.56	26.89	25.31	26.75	23.3	chr10	83220000	638976	636928	83210000	down6	83871504	82560784	7.645277369295016	-0.1302375644445419	100593.58069019688	2268872
38.72	46.4	60.7	60.88	54.22	47.25	chr10	83800000	679936	677888	83790000	up10	84451504	83140784	12.451694538490475	-0.2774622142314911	119355.69140823366	2206738
