SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
11.664	14.34	22.86	22.8	19.53	17.23	chr1	193140000	651264	649216	193130000	tad1	193791504	192480784	4.623644882185972	-0.1989060938358307	109769.00699478303	2064969
15.73	18.12	8.516	8.12	10.67	8.49	chr1	193720000	643072	641024	193710000	down4	194371504	193060784	5.762456824322014	-0.1949242949485778	95205.38806892974	2060824
1.86	1.723	1.968	1.865	1.749	1.49	chr15	57570000	620544	618496	57560000	down15	58221504	56910784	10.986476370697156	-0.3566552996635437	110255.91676441976	1942588
6.21	8.125	5.21	5.484	5.945	4.77	chr10	6820000	630784	628736	6810000	down10	7471504	6160784	16.41834714575045	-0.1136214882135391	79158.14360321838	1423956
4.27	4.62	3.205	3.428	3.35	2.932	chr10	7250000	655360	653312	7240000	tad3	7901504	6590784	28.42774034935725	-0.1676802635192871	75431.52262609123	1512325
5.28	3.346	2.277	2.244	2.338	1.892	chr15	58140000	620544	618496	58130000	down15	58791504	57480784	2.3255018638213465	-0.2975574135780334	114752.53985783232	2372043
15.54	16.72	7.344	6.957	8.81	7.215	chr10	9020000	653312	651264	9010000	tad2	9671504	8360784	5.762456824322014	-0.1287841498851776	110172.09783259986	2168368
7.977	9.79	9.52	9.22	9.375	7.94	chr10	10600000	661504	659456	10590000	up1	11251504	9940784	14.266117969821671	-0.0754966437816619	88629.69445845223	1786468
3.508	3.238	3.31	3.39	2.928	2.586	chr10	11150000	659456	657408	11140000	tad5	11801504	10490784	15.345652413468152	-0.2498427331447601	112736.59462038834	1607429
11.195	13.586	10.055	9.55	11.11	9.32	chr10	12390000	632832	630784	12380000	down9	13041504	11730784	11.353920864539518	-0.0490378141403198	91374.20875016262	2122568
1.467	1.495	0.9253	0.833	0.8643	0.7227	chr10	12640000	624640	622592	12630000	down13	13291504	11980784	8.019561574501557	-0.2127688229084015	100270.12964623036	2189156
1.19	1.142	0.9487	0.9062	0.967	0.8413	chr7	52380000	620544	618496	52370000	down15	53031504	51720784	22.02387059266099	-0.1090069860219955	93153.10043026484	1241175
6.145	6.918	7.805	7.086	7.395	6.348	chr10	13900000	628736	626688	13890000	down11	14551504	13240784	5.383612811539353	-0.2585885226726532	92321.9379749987	2080066
7.07	8.45	3.314	2.953	4.727	3.695	chr10	15910000	628736	626688	15900000	down11	16561504	15250784	16.06154220291904	-0.1202084571123123	74365.17974475853	1498652
5.184	5.71	3.04	2.69	3.545	2.957	chr10	28450000	651264	649216	28440000	tad1	29101504	27790784	8.019561574501557	-0.0981585532426834	82639.90674852327	1906183
14.17	15.93	14.41	14.05	14.45	12.18	chr10	29370000	628736	626688	29360000	down11	30021504	28710784	12.086529948436176	-0.2571092844009399	96017.22657722664	1547629
7.812	9.68	7.277	6.684	7.8	6.26	chr10	30220000	641024	638976	30210000	down5	30871504	29560784	16.41834714575045	-0.0506137870252132	101818.3114863716	1749851
13.47	16.33	14.555	13.516	14.56	11.836	chr10	32930000	645120	643072	32920000	down3	33581504	32270784	12.451694538490475	-0.3052396774291992	87580.31253366967	1476350
15.07	17.47	20.56	19.98	18.28	15.75	chr10	34430000	628736	626688	34420000	down11	35081504	33770784	8.393085811778743	-0.218215063214302	130217.56499013852	1733424
12.78	15.0	5.48	5.156	8.19	6.242	chr10	35320000	636928	634880	35310000	down7	35971504	34660784	16.77439212065251	-0.1208895072340965	75445.4157408559	1453836
1.568	1.426	0.671	0.656	0.7524	0.616	chr10	35680000	649216	647168	35670000	down1	36331504	35020784	15.703977292158273	-0.0985964238643646	74254.9369116784	1426634
0.9023	0.9844	0.5527	0.5366	0.659	0.559	chr10	36510000	624640	622592	36500000	down13	37161504	35850784	12.451694538490475	-0.102491945028305	89956.10162424999	1654180
12.79	14.24	10.05	8.516	11.11	8.88	chr10	37710000	657408	655360	37700000	tad4	38361504	37050784	12.086529948436176	-0.1593975126743316	81460.00852506542	1906850
13.07	12.81	17.8	18.98	15.055	13.26	chr10	39110000	671744	669696	39100000	up6	39761504	38450784	12.81609916061542	-0.4476367831230163	121715.0294501834	1958404
0.6636	0.6255	0.8613	0.822	0.768	0.6743	chr15	58900000	620544	618496	58890000	down15	59551504	58240784	5.004008830827339	-0.4315566420555115	127429.94400860682	2358371
8.07	8.34	6.5	6.176	6.734	5.746	chr10	39780000	657408	655360	39770000	tad4	40431504	39120784	3.860637081115177	-0.28139728307724	103281.08109177682	2463150
3.812	3.71	2.729	2.645	2.941	2.525	chr10	41740000	657408	655360	41730000	tad4	42391504	41080784	6.517864946099275	-0.3266933560371399	99129.20329301816	2349720
1.426	1.709	0.945	0.867	1.196	0.94	chr6	105130000	618496	616448	105120000	down16	105781504	104470784	20.64072896123784	-0.1078849136829376	79150.49853389489	1349350
3.994	3.865	4.258	4.22	3.844	3.375	chr10	42770000	651264	649216	42760000	tad1	43421504	42110784	4.242520965615252	-0.301656574010849	101951.76589214196	2397740
0.9106	0.9243	1.349	1.244	1.172	1.009	chr10	43930000	622592	620544	43920000	down14	44581504	43270784	4.242520965615252	-0.1587976366281509	125876.41241753272	2283013
15.73	16.88	19.6	19.84	18.19	16.1	chr10	44260000	657408	655360	44250000	tad4	44911504	43600784	5.383612811539353	-0.4788073003292084	125836.46343910984	2207010
0.555	0.677	0.847	0.787	0.7476	0.63	chr18	87010000	620544	618496	87000000	down15	87661504	86350784	14.266117969821671	-0.1578172147274017	80024.15690083643	1481816
0.9004	0.7695	0.9507	0.9375	0.876	0.759	chr17	29280000	620544	618496	29270000	down15	29931504	28620784	1.9398181396745056	-0.2062046825885772	95107.05648418907	3522471
1.126	1.342	2.291	2.191	1.84	1.596	chr10	45970000	624640	622592	45960000	down13	46621504	45310784	12.81609916061542	-0.2552752494812011	104648.2272312236	1662173
1.66	2.045	1.231	1.168	1.423	1.153	chr10	46590000	641024	638976	46580000	down5	47241504	45930784	18.19097234096721	-0.0545610897243022	71708.68514366748	1672104
0.2625	0.2319	0.2036	0.197	0.1802	0.1632	chr10	47760000	622592	620544	47750000	down14	48411504	47100784	26.43510443859269	-0.06598861515522	61766.44848017602	1266482
14.22	16.55	14.805	15.32	14.586	12.51	chr10	50600000	677888	675840	50590000	up9	51251504	49940784	18.89470264354844	-0.375546932220459	94804.85637333008	1382434
2.191	2.77	2.797	2.664	2.709	2.21	chr10	51450000	632832	630784	51440000	down9	52101504	50790784	16.41834714575045	-0.214482232928276	89447.01555760072	1638329
9.35	10.67	5.21	4.727	6.49	5.137	chr10	53060000	647168	645120	53050000	down2	53711504	52400784	10.249307479224376	-0.0994613766670227	86856.81879752834	1701048
13.63	15.47	21.25	21.48	18.9	16.62	chr10	53610000	679936	677888	53600000	up10	54261504	52950784	9.137854382545056	-0.2041099667549133	112750.99590238978	1665159
0.8516	0.9253	0.932	0.92	0.8716	0.771	chr10	53840000	622592	620544	53830000	down14	54491504	53180784	11.353920864539518	-0.2330697625875473	112630.55147515103	1657223
3.752	4.59	3.402	3.066	3.752	2.984	chr10	54500000	647168	645120	54490000	down2	55151504	53840784	12.81609916061542	-0.1101187616586685	81238.41598334699	1652071
5.01	5.81	3.55	3.6	4.137	3.508	chr10	56020000	661504	659456	56010000	up1	56671504	55360784	19.59539307441226	-0.1267723590135574	88452.99141260133	1494292
0.644	0.846	0.6626	0.6265	0.7285	0.6245	chr1	109410000	618496	616448	109400000	down16	110061504	108750784	35.186515129061554	-0.0715530812740325	54691.5593323611	1101248
9.18	9.47	13.43	13.79	12.14	10.805	chr10	60280000	626688	624640	60270000	down12	60931504	59620784	3.0945894083269683	-0.2168909162282943	119997.4447053749	2915595
1.109	0.9316	1.002	1.005	0.915	0.768	chr7	140820000	618496	616448	140810000	down16	141471504	140160784	12.086529948436176	-0.4217123985290527	150347.94882491848	2742455
9.58	8.32	12.77	12.625	11.08	9.67	chr10	61140000	667648	665600	61130000	up4	61791504	60480784	0.7782071596578624	-0.4217334687709808	114425.88723499032	3153719
9.88	9.48	9.805	9.55	9.9	8.65	chr10	61450000	677888	675840	61440000	up9	62101504	60790784	1.1684417724609375	-0.1297273486852646	110538.3513272629	3213604
10.01	9.47	15.42	15.58	13.234	11.33	chr10	61710000	645120	643072	61700000	down3	62361504	61050784	1.1661707875927636	-0.2116672247648239	115623.69065262662	3263588
6.312	5.28	7.055	6.723	6.664	5.535	chr10	62850000	657408	655360	62840000	tad4	63501504	62190784	3.860637081115177	-0.0133315809071064	88599.26683056219	2797091
2.176	2.652	1.015	1.008	1.446	1.154	chr10	65250000	659456	657408	65240000	tad5	65901504	64590784	17.484202166668567	-0.1017129644751548	71238.0288767277	1425118
0.418	0.5425	0.44	0.3901	0.429	0.339	chr10	65680000	624640	622592	65670000	down13	66331504	65020784	17.484202166668567	-0.1325516104698181	72185.2906259364	1458622
1.018	1.238	0.5864	0.5767	0.7183	0.589	chr10	66270000	663552	661504	66260000	up2	66921504	65610784	17.837967237782564	-0.1273702681064605	69066.90328055763	1543533
1.298	1.479	1.497	1.612	1.382	1.231	chr10	66830000	622592	620544	66820000	down14	67481504	66170784	9.509098716034185	-0.4311721920967102	136814.83134882702	1928729
13.88	16.52	17.22	17.36	16.3	14.25	chr10	67980000	675840	673792	67970000	up8	68631504	67320784	3.0945894083269683	-0.2067437171936035	115467.80992416368	2276272
5.945	7.42	5.477	5.59	5.63	4.66	chr10	68360000	651264	649216	68350000	tad1	69011504	67700784	6.140540869175321	-0.227770984172821	99711.29150885508	2137522
1.282	0.818	0.961	0.9556	0.892	0.7295	chr19	3580000	620544	618496	3570000	down15	4231504	2920784	25.42852691616414	-0.2006071358919143	76618.93863146738	2361478
1.686	1.081	0.957	0.8794	0.9336	0.7715	chr17	31310000	620544	618496	31300000	down15	31961504	30650784	1.9398181396745056	-0.157028466463089	99453.05199837244	3850033
1.331	1.363	1.512	1.405	1.304	1.133	chr11	22630000	620544	618496	22620000	down15	23281504	21970784	5.762456824322014	-0.4894073009490967	112385.63621351472	2950211
5.355	6.29	2.586	2.377	3.543	2.787	chr10	72060000	657408	655360	72050000	tad4	72711504	71400784	18.89470264354844	-0.1164372265338897	77331.73822234097	1687132
14.25	16.7	9.29	9.74	11.55	9.45	chr10	73110000	655360	653312	73100000	tad3	73761504	72450784	10.618271908925443	-0.2765945792198181	92842.6200168042	1600457
5.54	6.555	2.588	2.643	3.738	3.043	chr10	73440000	634880	632832	73430000	down8	74091504	72780784	12.086529948436176	-0.0998927801847457	86531.38851026724	1614271
10.164	12.53	5.867	5.637	8.16	6.39	chr10	74220000	657408	655360	74210000	tad4	74871504	73560784	13.90475321941414	-0.1298031508922577	78605.83178575795	1624431
11.68	11.195	13.3	12.97	12.12	10.26	chr10	74910000	679936	677888	74900000	up10	75561504	74250784	9.137854382545056	-0.4052694737911224	118708.44834943218	1898899
3.484	2.984	4.18	4.098	3.746	3.205	chr10	75530000	649216	647168	75520000	down1	76181504	74870784	0.3902435302734375	-0.2312434613704681	110235.07399651658	2668270
10.46	9.99	8.734	8.73	9.08	7.926	chr10	76260000	630784	628736	76250000	down10	76911504	75600784	1.5533744475983111	-0.1320844292640686	108189.33431341792	2959200
14.914	15.695	19.19	18.66	18.12	15.89	chr10	76780000	671744	669696	76770000	up6	77431504	76120784	1.9398181396745056	-0.2487986832857132	108875.1657176234	3071412
0.672	0.6226	1.026	0.9844	0.839	0.7305	chr10	77060000	624640	622592	77050000	down13	77711504	76400784	1.5533744475983111	-0.2564935684204101	109217.08938212263	3113783
17.23	14.95	16.08	15.59	14.95	12.47	chr10	78480000	667648	665600	78470000	up4	79131504	77820784	17.484202166668567	-0.2459910660982132	107012.05063691048	2114367
9.34	9.35	8.92	8.41	8.14	6.617	chr10	78810000	630784	628736	78800000	down10	79461504	78150784	22.3677560806934	-0.25272336602211	115365.58291682432	1655000
17.27	12.7	15.58	15.27	13.64	11.08	chr10	79540000	675840	673792	79530000	up8	80191504	78880784	14.98656756684868	-0.4412599503993988	134457.0654381514	2363242
19.25	17.53	21.0	21.34	18.92	16.12	chr10	79680000	649216	647168	79670000	down1	80331504	79020784	13.179743814811015	-0.3012028932571411	126154.00319427982	2707144
10.13	7.965	11.36	10.85	10.82	9.35	chr10	80160000	675840	673792	80150000	up8	80811504	79500784	0.3894835637936079	0.0655062943696975	93917.50797398789	3885076
8.55	5.34	6.96	6.69	6.96	5.848	chr10	80400000	636928	634880	80390000	down7	81051504	79740784	0.7782071596578624	-0.092364102602005	90267.577812391	4090144
17.23	14.16	20.6	20.7	19.27	16.53	chr10	81190000	667648	665600	81180000	up4	81841504	80530784	10.249307479224376	-0.020528046414256	81843.43812191834	3479419
6.83	6.875	7.37	7.816	6.777	5.855	chr10	82580000	645120	643072	82570000	down3	83231504	81920784	14.98656756684868	-0.5292580127716064	88115.07743884603	1860719
14.18	15.56	19.88	19.86	17.84	15.64	chr10	83540000	628736	626688	83530000	down11	84191504	82880784	10.249307479224376	-0.3737702667713165	104879.6514096342	2197822
15.51	15.77	17.94	18.84	17.28	15.43	chr10	85180000	634880	632832	85170000	down8	85831504	84520784	2.7104256200388344	-0.3506165742874145	111520.83548895836	2714931
12.26	10.04	10.48	10.43	9.195	7.75	chr10	85810000	679936	677888	85800000	up10	86461504	85150784	15.703977292158273	-0.3136603832244873	123020.45239700183	2421486
1.651	1.599	1.557	1.527	1.43	1.216	chr10	86670000	624640	622592	86660000	down13	87321504	86010784	12.81609916061542	-0.2247184664011001	103611.4733716707	1858228
10.5	11.05	5.53	4.94	6.773	5.527	chr10	88090000	647168	645120	88080000	down2	88741504	87430784	5.383612811539353	-0.1194955632090568	136504.45950038568	2115830
15.984	14.49	22.3	22.6	18.9	16.3	chr10	88840000	647168	645120	88830000	down2	89491504	88180784	7.645277369295016	-0.2715317606925964	106326.65207839532	2006455
0.6475	0.616	0.814	0.7993	0.639	0.5737	chr10	90060000	624640	622592	90050000	down13	90711504	89400784	9.879583081593957	-0.2698618173599243	113137.089965884	1829641
14.59	17.6	10.445	9.71	12.79	10.36	chr10	91880000	667648	665600	91870000	up4	92531504	91220784	4.623644882185972	-0.0982261896133422	85034.42917916355	1913030
1.312	1.025	1.432	1.361	1.226	1.143	chr10	94970000	624640	622592	94960000	down13	95621504	94310784	1.5533744475983111	-0.4697840511798858	115737.82010146612	2578592
5.332	5.105	4.61	4.586	4.684	4.2	chr10	95520000	630784	628736	95510000	down10	96171504	94860784	2.7104256200388344	-0.4849911332130432	123900.98599131344	2565230
17.94	18.42	15.93	15.516	16.72	14.87	chr10	99120000	636928	634880	99110000	down7	99771504	98460784	6.894429055093874	-0.3723790645599365	131066.07075764248	1841389
7.293	8.74	10.96	11.61	9.43	8.33	chr10	100590000	673792	671744	100580000	up7	101241504	99930784	25.76481272490301	-0.2815035283565521	90074.84795882906	1385405
6.97	8.29	2.969	2.857	4.535	3.596	chr10	101720000	651264	649216	101710000	tad1	102371504	101060784	10.986476370697156	-0.0997647494077682	77820.19097504533	1469407
1.69	1.451	1.638	1.521	1.187	1.077	chr12	57570000	620544	618496	57560000	down15	58221504	56910784	10.249307479224376	-0.1969471871852874	105993.82634934036	1640815
7.645	8.95	3.123	3.01	4.89	3.773	chr10	104400000	673792	671744	104390000	up7	105051504	103740784	32.65126211673867	-0.1191455721855163	59301.32425689253	1222525
11.36	12.79	10.12	10.1	10.45	9.14	chr10	105820000	675840	673792	105810000	up8	106471504	105160784	15.345652413468152	-0.4950555264949798	117943.8977706922	1509804
3.4	3.895	4.344	4.58	3.592	3.188	chr2	78040000	618496	616448	78030000	down16	78691504	77380784	12.086529948436176	-0.3587685823440552	123740.24059173044	1766428
0.9395	0.9956	1.067	0.968	0.9644	0.83	chr10	107420000	622592	620544	107410000	down14	108071504	106760784	9.509098716034185	-0.2121679335832595	95636.92849913424	1623817
4.996	5.23	3.457	3.137	3.914	3.242	chr10	108220000	675840	673792	108210000	up8	108871504	107560784	7.270233196159122	-0.2118281573057174	103403.99509418588	1893781
4.93	5.945	4.56	4.246	4.82	3.953	chr10	110130000	649216	647168	110120000	down1	110781504	109470784	12.451694538490475	-0.0795299038290977	94103.39299315622	1701202
3.629	3.318	4.566	4.55	4.004	3.547	chr10	111170000	655360	653312	111160000	tad3	111821504	110510784	3.860637081115177	-0.2880416214466095	107204.47071818056	2107817
0.642	0.6367	0.9844	1.052	0.723	0.6655	chr10	112180000	622592	620544	112170000	down14	112831504	111520784	19.245427842945027	-0.2713857591152191	111858.61647008898	1619730
10.984	12.695	4.105	3.941	6.887	5.504	chr10	114450000	665600	663552	114440000	up3	115101504	113790784	12.086529948436176	-0.1101229786872863	80070.13236144994	1578804
11.58	11.99	19.06	20.45	15.64	14.34	chr10	115170000	655360	653312	115160000	tad3	115821504	114510784	8.019561574501557	-0.2410961836576461	130264.6127844668	1810127
8.78	8.18	8.016	7.88	7.81	6.594	chr10	116930000	679936	677888	116920000	up10	117581504	116270784	2.3255018638213465	-0.1992411613464355	118062.90690703418	2253484
18.17	18.47	27.67	27.62	24.22	21.52	chr10	117700000	636928	634880	117690000	down7	118351504	117040784	6.894429055093874	-0.2650876641273498	104530.66592626844	2089786
7.62	7.215	8.68	8.49	7.5	6.297	chr10	119250000	649216	647168	119240000	down1	119901504	118590784	6.140540869175321	-0.3171581625938415	90948.1542040015	2042098
16.16	15.57	32.2	33.75	25.58	23.55	chr10	120230000	663552	661504	120220000	up2	120881504	119570784	1.5533744475983111	-0.5809537768363953	139071.4337723824	2269845
19.05	18.66	20.67	20.84	19.97	17.66	chr10	120900000	649216	647168	120890000	down1	121551504	120240784	3.860637081115177	-0.4179754257202148	117252.5438634173	2251300
6.49	5.344	3.863	3.832	3.562	3.057	chr10	121300000	651264	649216	121290000	tad1	121951504	120640784	5.004008830827339	-0.158564954996109	115523.61599790436	2079574
5.59	4.42	6.8	7.367	5.668	4.85	chr10	123210000	626688	624640	123200000	down12	123861504	122550784	7.270233196159122	-0.4174162447452545	143825.55013236182	1786838
3.635	4.055	1.533	1.481	2.264	1.932	chr10	124350000	663552	661504	124340000	up2	125001504	123690784	17.129677127625214	-0.112239584326744	70212.31887496384	1503018
2.0	2.297	1.154	1.049	1.382	1.064	chr10	125020000	638976	636928	125010000	down6	125671504	124360784	12.451694538490475	-0.1219850182533264	88612.08097385414	1575162
2.328	2.121	1.627	1.436	1.547	1.299	chr10	126040000	622592	620544	126030000	down14	126691504	125380784	10.249307479224376	-0.1412653028964996	93262.34116026902	1725320
5.316	4.88	7.254	7.38	6.43	5.652	chr10	127070000	649216	647168	127060000	down1	127721504	126410784	7.270233196159122	0.0418390557169914	127774.43867989173	2685844
17.69	16.83	24.2	24.6	22.1	19.33	chr10	127350000	649216	647168	127340000	down1	128001504	126690784	3.0945894083269683	-0.1021144911646843	101920.8721959271	2936394
9.46	8.0	6.89	6.63	7.336	6.258	chr10	127680000	651264	649216	127670000	tad1	128331504	127020784	1.5533744475983111	-0.2094042897224426	115639.00899953172	3313086
